"店铺名称2","店铺连接","店铺名称","掌柜ID","产品标题","产品链接","价格1","积累评论数量","价格","字段6","字段7","追评","时间","字段22","字段9","图片1","图片2","追平1","追平2","追评3","追评4","字段17"
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","小***4","收到立马试穿了一下，版型设计非常好，不会闷脚，透气性好，鞋子也很耐看，实体店有看到过，都要260以上，这家的还是真皮的，已经给我老公鉴定了，他的工作经常接触皮革制品。推荐哦～五星",,"2018年04月15日 14:54",,"颜色分类：米绿色","https://img.alicdn.com/imgextra/i1/0/TB2mntdmXuWBuNjSspnXXX1NVXa_!!0-rate.jpg_40x40.jpg","https://img.alicdn.com/imgextra/i4/0/TB2Uv3CXbAaBuNjt_igXXb5ApXa_!!0-rate.jpg_40x40.jpg",,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","不***4","宝贝已收到，大小正合适，穿着很舒服！","[追加评论]                    穿了一会儿很舒服，下次还会再买的！","2018年04月22日 09:21","确认收货后 0 天追加","颜色分类：米灰色",,,"https://img.alicdn.com/imgextra/i4/0/TB21_rwnwmTBuNjy1XbXXaMrVXa_!!0-rate.jpg_40x40.jpg",,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","l***灬（匿名）","此用户没有填写评价。","[追加评论]                    鞋子特别好，很舒服哈，透气，很时尚呢。下次需要还来。","2018年05月01日 18:55","确认收货后 2 天追加","颜色分类：米灰色",,,,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","君***1","鞋子很漂亮，超级喜欢","[追加评论]                    鞋子很软  很舒服，不会闷脚，也不会臭脚。","2018年04月29日 15:31","确认收货后 6 天追加","颜色分类：米绿色",,,,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","轻***1","一收到就迫不及待穿出去啦…舒适度很好的，皮质也是软软的，鞋型真的非常棒，很好配衣服，休闲衣服，裙子都能搭，特别是搭配今年流行的运动风格简直酷爆了！",,"2018年04月15日 14:30",,"颜色分类：米灰色","https://img.alicdn.com/imgextra/i3/0/TB2NOpDmhSYBuNjSspjXXX73VXa_!!0-rate.jpg_40x40.jpg","https://img.alicdn.com/imgextra/i3/0/TB2e0M4lVuWBuNjSszbXXcS7FXa_!!0-rate.jpg_40x40.jpg",,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","一***7","鞋子不会磨脚，穿起来很舒服，很透气哦！物流也很给力。",,"2018年04月26日 10:54",,"颜色分类：米灰色","https://img.alicdn.com/imgextra/i4/0/TB24m2pef6TBKNjSZJiXXbKVFXa_!!0-rate.jpg_40x40.jpg","https://img.alicdn.com/imgextra/i3/0/TB2MCkDokOWBuNjSsppXXXPgpXa_!!0-rate.jpg_40x40.jpg",,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","无***乎","鞋子版型很棒！不闷脚，又透气真皮很舒服，配运动套装，牛仔裤都很好看，时尚简约，很满意。",,"2018年04月17日 12:41",,"颜色分类：米灰色","https://img.alicdn.com/imgextra/i4/0/TB2EPkrmpuWBuNjSspnXXX1NVXa_!!0-rate.jpg_40x40.jpg","https://img.alicdn.com/imgextra/i3/0/TB2BMPWdBjTBKNjSZFNXXasFXXa_!!0-rate.jpg_40x40.jpg",,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","t***7","全真皮的，做工精细",,"2018年04月25日 16:46",,"颜色分类：米绿色",,,,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","文***敏","好看，洋气",,"2018年04月30日 10:19",,"颜色分类：米灰色",,,,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","z***7","超级显白的一款小白鞋，是真皮的材质。鞋子做工也是很完美，和商场鞋子质量一样好，真的很推荐大家试试，反正他家有送运费险的。总体满意。",,"2018年04月17日 19:30",,"颜色分类：米绿色","https://img.alicdn.com/imgextra/i1/0/TB2CMGbmH1YBuNjSszhXXcUsFXa_!!0-rate.jpg_40x40.jpg","https://img.alicdn.com/imgextra/i1/0/TB2SLv5dsj_B1NjSZFHXXaDWpXa_!!0-rate.jpg_40x40.jpg",,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","松***9","质量很一般……",,"2018年05月13日 12:53",,"颜色分类：米绿色",,,,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","灵***缘","一收到立马搭配了今年比较流行的B家套装穿，即舒适又时尚哦，皮质很软，超满意哦。",,"2018年04月17日 16:10",,"颜色分类：米灰色","https://img.alicdn.com/imgextra/i2/0/TB2HbM3mpGWBuNjy0FbXXb4sXXa_!!0-rate.jpg_40x40.jpg","https://img.alicdn.com/imgextra/i1/0/TB2a3TOeiCYBuNkSnaVXXcMsVXa_!!0-rate.jpg_40x40.jpg",,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","糊***4","物流很给力哦！鞋子穿着也很舒服，不会磨脚。",,"2018年05月02日 16:55",,"颜色分类：米灰色",,,,,,,
,,"T家潮鞋馆","艳艳scat","小白鞋女春夏季2018新款韩版休闲鞋百搭平底板鞋真皮系带万斯女鞋","https://item.taobao.com/item.htm?id=567405829288&ns=1&abbucket=12#detail","399.00","43","158.00","s***3","第一次给差评，穿了两天，好几个鞋孔处就裂了，联系客服根本不正面解决，说没出现这种问题，那我自己也不能没事划鞋吧，也划不出这样啊",,"2018年04月29日 17:30",,"颜色分类：米灰色","https://img.alicdn.com/imgextra/i4/0/TB2EmV8o25TBuNjSspcXXbnGFXa_!!0-rate.jpg_40x40.jpg","https://img.alicdn.com/imgextra/i3/0/TB2dQA_eBjTBKNjSZFwXXcG4XXa_!!0-rate.jpg_40x40.jpg",,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","孟***2","鞋子很好看值得～",,"2018年05月20日 16:19",,"颜色分类：红色",,,,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","白***芸","颜色正，码数大一码，平时穿37，这双36合适。",,"2018年03月25日 21:25",,"颜色分类：红色",,,,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","青***3（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年04月13日 21:40",,,,,,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","小***你（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年04月07日 17:10",,,,,,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","关***0（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年04月12日 23:10",,,,,,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","玛***9（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年04月01日 18:31",,,,,,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","t***2（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年04月09日 20:40",,,,,,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","d***7（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年05月21日 18:20",,,,,,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","c***4（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年04月25日 21:12",,,,,,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","澎***1","此用户没有填写评价。",,"2018年05月10日 12:44",,"颜色分类：红色",,,,,,,
,,"亲子帆布鞋","万斯匡威店","意万斯经典款低帮帆布鞋女鞋红色休闲鞋滑板鞋平底鞋潮鞋春秋男鞋","https://item.taobao.com/item.htm?id=557022501216&ns=1&abbucket=12#detail","318.00","22","98.58","逮***x","此用户没有填写评价。",,"2018年04月20日 09:46",,"颜色分类：红色",,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"l***8","鞋子非常好，是正品，很喜欢",,"2018年04月18日 21:03",,"颜色分类：黑色",,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"l***8","鞋子非常好，版型超正，找朋友看了看，确实是全皮的，老板也不错，五星好评，以后还会来买",,"2018年04月12日 08:38",,"颜色分类：黑色",,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"l***8","第二次购买了，给朋友买的，质量非常好，是正版。",,"2018年04月15日 17:45",,"颜色分类：白色",,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"盼***3（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年05月20日 13:03",,,,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"j***2（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年05月06日 19:20",,,,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"玉***具","此用户没有填写评价。",,"2018年03月30日 09:10",,"颜色分类：黑色",,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"菲***为（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年05月13日 17:21",,,,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"郭***7（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年05月06日 19:21",,,,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"j***0（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年04月25日 09:21",,,,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"z***8（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年05月11日 21:42",,,,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"t***1（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年04月20日 18:21",,,,,,,,,
,,"时尚美鞋天下","为你汇聚天下美鞋","流行猫2018春新款真皮女鞋时尚系带doudouwu万斯板鞋小白鞋","https://item.taobao.com/item.htm?id=566337057461&ns=1&abbucket=12#detail","178.00","14",,"幸***2（匿名）","评价方未及时做出评价,系统默认好评!",,"2018年05月04日 21:52",,,,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","1***u","完美~鞋型好看，码数合适，显脚小，穿上很舒服，也没有磨脚的现象。",,"2018年05月13日 15:29",,"颜色分类：黑白","https://img.alicdn.com/imgextra/i2/0/TB2bbl.rXGWBuNjy0FbXXb4sXXa_!!0-rate.jpg_40x40.jpg",,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","w***0","鞋子收到了，试穿了一下。透气舒服，质量很好，不磨脚，鞋底结实，尺码也标准，款式休闲百搭，没有色差和异味，很满意。",,"2018年05月08日 11:21",,"颜色分类：白红",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","喂***1","已经穿上了，特别舒服，这个价钱绝对超值！",,"2018年05月10日 12:42",,"颜色分类：黑白","https://img.alicdn.com/imgextra/i2/0/TB2ewFJqFuWBuNjSszbXXcS7FXa_!!0-rate.jpg_40x40.jpg",,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","我***。","很喜欢，经典款就是经典，简约大气，穿起来也很舒服，没有小毛病，大牌果然牛。",,"2018年05月07日 12:58",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","静***8","我每次穿这种鞋都会磨脚，但是这个鞋子不磨脚，而且没有色差，和图片上一样，",,"2018年05月09日 13:46",,"颜色分类：白绿",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","总***子","鞋子上脚很舒服 也很百搭 朋友都说好看求链接",,"2018年05月08日 18:56",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","晒***阳（匿名）","鞋子正合脚，很舒适，不磨脚。鞋子很漂亮，很喜欢😊",,"2018年05月10日 17:36",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","l***1","哈哈，可爱漂亮的鞋子终于到啦~开心开心，质量不错，好评好评！！",,"2018年05月07日 12:36",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","流***0（匿名）","鞋子码数正，质量非常好，买给弟弟的，打算再给老公买一双",,"2018年05月10日 21:25",,"颜色分类：白红",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","王***6","鞋子发货特别快 也很舒服 这个价格很合适 喜欢的宝宝们可以入手",,"2018年05月12日 11:55",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","我***谁","宝贝收到了，穿着很合适呦！质量不错，鞋子很透气！物流也快！",,"2018年05月07日 19:57",,"颜色分类：黑红",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","x***8（匿名）","鞋子质量很好。很合脚。 很好看 喜欢的乖乖可以购买哟！",,"2018年05月07日 13:54",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","t***1","码数标准，试穿了一下没有打脚现象，很好",,"2018年05月08日 15:30",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","g***1","鞋子质量不错，很喜欢，下次有需要还会再来的",,"2018年05月09日 15:19",,"颜色分类：白红",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","宝***5","鞋子很好，很透气",,"2018年05月09日 13:19",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","潘***3","很喜欢透气舒服",,"2018年05月09日 13:09",,"颜色分类：白红",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","t***0","经典款，很百搭",,"2018年05月11日 22:07",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","一***3","鞋子还是很舒服的，昨天到的，穿了一下午，鞋底软软的，不硬，很舒服。",,"2018年05月08日 09:41",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","冷***9","鞋子质量好，上脚很舒服，尺码标准，客服的服务很好，物有所值，非常满意，特别喜欢，大爱","[追加评论]                    比较容易清洗，不会变形，没有掉色现象，很不错的鞋子，推荐购买","2018年04月18日 12:38","确认收货后 6 天追加","颜色分类：低帮黑白","https://img.alicdn.com/imgextra/i3/0/TB2_fXLm_JYBeNjy1zeXXahzVXa_!!0-rate.jpg_40x40.jpg","https://img.alicdn.com/imgextra/i1/2/TB2ZPiBeyCYBuNkHFCcXXcHtVXa_!!2-rate.png_40x40.jpg",,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","王***8","鞋子很漂亮，鞋底很软，穿着很舒服，穿了半天了，不累脚，赞！",,"2018年05月07日 11:59",,"颜色分类：白红",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","张***鹏","宝贝收到了物流很快。客服的态度特别好。已经2次购买了。是正",,"2018年05月10日 10:30",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","赵***4","特地穿了一段时间才评价，一点都不磨脚，超级喜欢，已经推荐同事也来买了",,"2018年04月30日 09:11",,"颜色分类：低帮黑白","https://img.alicdn.com/imgextra/i2/0/TB2zb0neOAnBKNjSZFvXXaTKXXa_!!0-rate.jpg_40x40.jpg","https://img.alicdn.com/imgextra/i2/0/TB2nCN.gLuSBuNkHFqDXXXfhVXa_!!0-rate.jpg_40x40.jpg",,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","平***颀","挺好的还不错",,"2018年05月08日 15:11",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","许***会（匿名）","鞋子质量不错，穿着很舒服",,"2018年05月07日 12:01",,"颜色分类：黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","z***7","穿脚上很舒服，不磨脚，大小刚刚好，还不容易开胶，而且还很好搭配衣服。",,"2018年04月19日 19:55",,"颜色分类：低帮白绿",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","a***0","穿上很舒服，款式新颖，穿上效果特别好，很好搭配，很喜欢呢",,"2018年04月20日 22:46",,"颜色分类：低帮黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","金***1","鞋子质量真的很好，穿起来很舒服，码数也正，刚好合适，挺喜欢的",,"2018年04月19日 12:08",,"颜色分类：低帮黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","0***g","不得不说性价比超级高，买了不后悔，穿脚上也舒服，不卡脚！这鞋买的值啦！还要入手一双白红色",,"2018年04月15日 10:57",,"颜色分类：低帮黑白","https://img.alicdn.com/imgextra/i4/TB26MQPdnCWBKNjSZFtXXaC3FXa_!!2-tbbala.png","https://img.alicdn.com/imgextra/i3/0/TB2mADfdOOYBuNjSsD4XXbSkFXa_!!0-rate.jpg_40x40.jpg",,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","t***感","鞋子收到几天了，穿了几天，挺舒服的，质量也很好，很值这个价钱",,"2018年04月26日 23:16",,"颜色分类：低帮黑白",,,,,,,
,,"潮人1990","it运动品代购189","街拍品万斯帆布鞋ins女鞋港风经典款学生韩版百搭超火原宿ulzzang","https://item.taobao.com/item.htm?id=567007017757&ns=1&abbucket=12#detail","256.00-296.00","66","128.00-148.00","永***0","鞋子收到了很舒服，颜色也没色差，挺喜欢的",,"2018年04月22日 17:33",,"颜色分类：低帮粉白",,,,,,,
